GCA_002018015.1_ASM201801v1_genomic_prodigal_proteins.faa	Synechospongium_spongiarum_LMB_bulk15N
GCA_001693275.1_ASM169327v1_genomic_prodigal_proteins.faa	Limnothrix_euryhalinus_PCC_7117
GCA_004213055.1_ASM421305v1_genomic_prodigal_proteins.faa	Pseudosynechococcus_sp._MED-G135
GCA_007828135.1_ASM782813v1_genomic_prodigal_proteins.faa	Regnicoccus_sp._Ace-Pa
GCA_000715475.1_ASM71547v1_genomic_prodigal_proteins.faa	Limnothrix_euryhalinus_NKBG042902
GCA_902618885.1_AG-920-D15_genomic_prodigal_proteins.faa	GCA_902618885.1_AG-920-D15
GCA_003210555.1_ASM321055v1_genomic_prodigal_proteins.faa	Pseudosynechococcus_sp._AG-683-A03
GCA_003208775.1_ASM320877v1_genomic_prodigal_proteins.faa	Pseudosynechococcus_sp._AG-686-A03
GCA_009919765.1_ASM991976v1_genomic_prodigal_proteins.faa	Inmanicoccus_mediterranei_WB6_4_196
GCA_003208975.1_ASM320897v1_genomic_prodigal_proteins.faa	Parasynechococcus_sp._AG-676-F02
GCA_003211275.1_ASM321127v1_genomic_prodigal_proteins.faa	Pseudosynechococcus_sp._AG-673-A03
GCA_003210315.1_ASM321031v1_genomic_prodigal_proteins.faa	Pseudosynechococcus_sp._AG-686-F08
GCA_900473935.1_UW105_genomic_prodigal_proteins.faa	Pseudosynechococcus_sp._UW105
GCA_003211455.1_ASM321145v1_genomic_prodigal_proteins.faa	GCA_003211455.1_ASM321145v1
GCA_002700765.1_ASM270076v1_genomic_prodigal_proteins.faa	Parasynechococcus_sp._MED850
GCA_001632165.1_ASM163216v1_genomic_prodigal_proteins.faa	Pseudosynechococcus_sp._MIT_S9508
GCA_902612475.1_AG-918-G20_genomic_prodigal_proteins.faa	GCA_902612475.1_AG-918-G20
GCA_900473955.1_GEYO_genomic_prodigal_proteins.faa	Pseudosynechococcus_sp._GEYO
GCA_000179235.2_ASM17923v2_genomic_prodigal_proteins.faa	Magnicoccus_sudiatlanticus_CB0101
GCA_003210815.1_ASM321081v1_genomic_prodigal_proteins.faa	Pseudosynechococcus_sp._AG-679-A02
GCA_003283135.1_ASM328313v1_genomic_prodigal_proteins.faa	GCA_003283135.1_ASM328313v1
GCA_003210705.1_ASM321070v1_genomic_prodigal_proteins.faa	Pseudosynechococcus_sp._AG-679-E23
GCA_002172935.1_ASM217293v1_genomic_prodigal_proteins.faa	Pseudosynechococcus_sp._TMED90
GCA_002760345.1_ASM276034v1_genomic_prodigal_proteins.faa	Leptococcus_yellowstonii_65AY6Li
GCA_001693255.1_ASM169325v1_genomic_prodigal_proteins.faa	Limnothrix_sp._PCC_7003
GCA_003211035.1_ASM321103v1_genomic_prodigal_proteins.faa	GCA_003211035.1_ASM321103v1
GCA_000317085.1_ASM31708v1_genomic_prodigal_proteins.faa	Leptovivax_bogii_PCC_7502
GCA_000153825.1_ASM15382v1_genomic_prodigal_proteins.faa	Pseudosynechococcus_gyrus_RS9916
GCA_000013225.1_ASM1322v1_genomic_prodigal_proteins.faa	Leptococcus_springii_JA-2-3-Ba
GCA_000012625.1_ASM1262v1_genomic_prodigal_proteins.faa	Parasynechococcus_africanus_CC9605
GCA_003210515.1_ASM321051v1_genomic_prodigal_proteins.faa	Parasynechococcus_chilensis_AG-683-B21
GCA_002760375.1_ASM276037v1_genomic_prodigal_proteins.faa	Leptococcus_yellowstonii_60AY4M2
GCA_000230675.2_ASM23067v1_genomic_prodigal_proteins.faa	Pseudosynechococcus_sudipacificus_WH_8016
GCA_000485815.1_ASM48581v1_genomic_prodigal_proteins.faa	Limnothrix_sp._NKBG15041c
GCA_002684175.1_ASM268417v1_genomic_prodigal_proteins.faa	Parasynechococcus_sp._CPC35
GCA_001628325.1_ASM162832v1_genomic_prodigal_proteins.faa	Parasynechococcus_sp._REDSEA-S02_B4
GCA_900474245.1_UW179B_genomic_prodigal_proteins.faa	Pseudosynechococcus_sudipacificus_UW179B
GCA_003990665.2_ASM399066v2_genomic_prodigal_proteins.faa	Thermosynechococcus_vulcanus_NIES-2134
GCA_002252665.1_ASM225266v1_genomic_prodigal_proteins.faa	Regnicoccus_sp._8F6
GCA_000153065.1_ASM15306v1_genomic_prodigal_proteins.faa	Pseudosynechococcus_equatorialis_RS9917
GCA_000153045.1_ASM15304v1_genomic_prodigal_proteins.faa	Regnicoccus_antarcticus_WH_5701
GCA_001631935.1_ASM163193v1_genomic_prodigal_proteins.faa	Pseudosynechococcus_sp._MIT_S9509
GCA_005577135.1_ASM557713v1_genomic_prodigal_proteins.faa	Limnothrix_Euryhalinus_PCC_11901
GCA_902584485.1_AG-912-O23_genomic_prodigal_proteins.faa	GCA_902584485.1_AG-912-O23
GCA_003210775.1_ASM321077v1_genomic_prodigal_proteins.faa	Pseudosynechococcus_sp._AG-679-A04
GCA_900473895.1_N32_genomic_prodigal_proteins.faa	Parasynechococcus_sp._N32
GCA_002760475.1_ASM276047v1_genomic_prodigal_proteins.faa	Leptococcus_yellowstonii_63AY4M2
GCA_003211235.1_ASM321123v1_genomic_prodigal_proteins.faa	Parasynechococcus_sp._AG-673-B04
GCA_002690325.1_ASM269032v1_genomic_prodigal_proteins.faa	Parasynechococcus_sp._ARS 1019
GCA_001007665.1_ASM100766v1_genomic_prodigal_proteins.faa	Synechospongium_sp._SP3
GCA_000817325.1_ASM81732v1_genomic_prodigal_proteins.faa	Synechococcus_elongatus_UTEX_2973
GCA_001040845.1_ASM104084v1_genomic_prodigal_proteins.faa	Pseudosynechococcus_sp._WH_8020
GCA_002706715.1_ASM270671v1_genomic_prodigal_proteins.faa	Parasynechococcus_sp._SAT82
GCA_000155595.1_ASM15559v1_genomic_prodigal_proteins.faa	Coccusdissimilis_mexicanus_PCC_7335
GCA_000012525.1_ASM1252v1_genomic_prodigal_proteins.faa	Synechococcus_elongatus_PCC_7942
GCA_000153805.1_ASM15380v1_genomic_prodigal_proteins.faa	Parasynechococcus_nordiatlanticus_BL107
GCA_002017955.1_ASM201795v1_genomic_prodigal_proteins.faa	GCA_002017955.1_ASM201795v1
GCA_002017915.1_ASM201791v1_genomic_prodigal_proteins.faa	GCA_002017915.1_ASM201791v1
GCA_003210735.1_ASM321073v1_genomic_prodigal_proteins.faa	Parasynechococcus_sp._AG-679-D13
GCA_003210475.1_ASM321047v1_genomic_prodigal_proteins.faa	Pseudosynechococcus_sp._AG-683-G11
GCA_000014585.1_ASM1458v1_genomic_prodigal_proteins.faa	Pseudosynechococcus_benguelii_CC9311
GCA_002006815.1_ASM200681v1_genomic_prodigal_proteins.faa	Lacustricoccus_lacustris_TousB
GCA_002721235.1_ASM272123v1_genomic_prodigal_proteins.faa	Limnothrix_euryhalinus_BDU_130192
GCA_000316685.1_ASM31668v1_genomic_prodigal_proteins.faa	Stenotopis_californii_PCC_6312
GCA_003210495.1_ASM321049v1_genomic_prodigal_proteins.faa	GCA_003210495.1_ASM321049v1
GCA_002698505.1_ASM269850v1_genomic_prodigal_proteins.faa	Pseudosynechococcus_sp._NAT40
GCA_001039265.1_ASM103926v1_genomic_prodigal_proteins.faa	Regnicoccus_sp._GFB01
GCA_003209005.1_ASM320900v1_genomic_prodigal_proteins.faa	Pseudosynechococcus_sp._AG-673-D02
GCA_002171685.2_ASM217168v2_genomic_prodigal_proteins.faa	GCA_002171685.2_ASM217168v2
GCA_002760445.1_ASM276044v1_genomic_prodigal_proteins.faa	Leptococcus_yellowstonii_65AY640
GCA_000317265.1_ChlPCC9212_1.0_genomic_prodigal_proteins.faa	c_Cyanobacteriia_o_Cyanobacteriales_f_Nostocaceae_g_Chlorogloeopsis_Chlorogloeopsis_fritschii_PCC_9212
GCA_000317285.1_ChlPCC6912_1.0_genomic_prodigal_proteins.faa	c_Cyanobacteriia_o_Cyanobacteriales_f_Nostocaceae_g_Chlorogloeopsis_Chlorogloeopsis_fritschii_PCC_6912
GCA_000010625.1_ASM1062v1_genomic_prodigal_proteins.faa	c_Cyanobacteriia_o_Cyanobacteriales_f_Microcystaceae_g_Microcystis_Microcystis_aeruginosa_B_NIES-843
GCA_000312165.1_ASM31216v1_genomic_prodigal_proteins.faa	c_Cyanobacteriia_o_Cyanobacteriales_f_Microcystaceae_g_Microcystis_Microcystis_aeruginosa_B_PCC_9717
GCA_000312185.1_ASM31218v1_genomic_prodigal_proteins.faa	c_Cyanobacteriia_o_Cyanobacteriales_f_Microcystaceae_g_Microcystis_Microcystis_panniformis_PCC_9443
GCA_000312205.1_ASM31220v1_genomic_prodigal_proteins.faa	c_Cyanobacteriia_o_Cyanobacteriales_f_Microcystaceae_g_Microcystis_Microcystis_aeruginosa_A_7941
GCA_000312225.1_ASM31222v1_genomic_prodigal_proteins.faa	c_Cyanobacteriia_o_Cyanobacteriales_f_Microcystaceae_g_Microcystis_Microcystis_panniformis_PCC_9807
GCA_000312245.1_ASM31224v1_genomic_prodigal_proteins.faa	c_Cyanobacteriia_o_Cyanobacteriales_f_Microcystaceae_g_Microcystis_Microcystis_aeruginosa_A_PCC_9808
GCA_000312265.1_ASM31226v1_genomic_prodigal_proteins.faa	c_Cyanobacteriia_o_Cyanobacteriales_f_Microcystaceae_g_Microcystis_Microcystis_aeruginosa_B_PCC_9809
GCA_000312285.1_ASM31228v1_genomic_prodigal_proteins.faa	c_Cyanobacteriia_o_Cyanobacteriales_f_Microcystaceae_g_Microcystis_Microcystis_aeruginosa_C_PCC_9701
GCA_000312725.1_ASM31272v1_genomic_prodigal_proteins.faa	c_Cyanobacteriia_o_Cyanobacteriales_f_Microcystaceae_g_Microcystis_Microcystis_sp000297435_PCC_9806
GCA_000330925.1_MicAerT1.0_genomic_prodigal_proteins.faa	c_Cyanobacteriia_o_Cyanobacteriales_f_Microcystaceae_g_Microcystis_Microcystis_aeruginosa_A_TAIHU98
GCA_000332585.1_MicAerD1.0_genomic_prodigal_proteins.faa	c_Cyanobacteriia_o_Cyanobacteriales_f_Microcystaceae_g_Microcystis_Microcystis_aeruginosa_A_DIANCHI905
GCA_000412595.1_spc777-v1_genomic_prodigal_proteins.faa	c_Cyanobacteriia_o_Cyanobacteriales_f_Microcystaceae_g_Microcystis_Microcystis_aeruginosa_A_SPC777
GCA_000787675.1_ASM78767v1_genomic_prodigal_proteins.faa	c_Cyanobacteriia_o_Cyanobacteriales_f_Microcystaceae_g_Microcystis_Microcystis_wesenbergii_NIES-44
GCA_000981785.2_ASM98178v2_genomic_prodigal_proteins.faa	c_Cyanobacteriia_o_Cyanobacteriales_f_Microcystaceae_g_Microcystis_Microcystis_aeruginosa_C_NIES-2549
GCA_001578075.1_ASM157807v1_genomic_prodigal_proteins.faa	c_Cyanobacteriia_o_Cyanobacteriales_f_Microcystaceae_g_Microcystis_Microcystis_aeruginosa_B_NIES-88
GCA_001704955.2_ASM170495v2_genomic_prodigal_proteins.faa	c_Cyanobacteriia_o_Cyanobacteriales_f_Microcystaceae_g_Microcystis_Microcystis_aeruginosa_C_NIES-2481
GCA_001706385.1_ASM170638v1_genomic_prodigal_proteins.faa	c_Cyanobacteriia_o_Cyanobacteriales_f_Microcystaceae_g_Microcystis_Microcystis_aeruginosa_A_CACIAM_03
GCA_001725075.1_ASM172507v1_genomic_prodigal_proteins.faa	c_Cyanobacteriia_o_Cyanobacteriales_f_Microcystaceae_g_Microcystis_Microcystis_aeruginosa_A_NIES-98
GCA_001885655.1_ASM188565v1_genomic_prodigal_proteins.faa	c_Cyanobacteriia_o_Cyanobacteriales_f_Microcystaceae_g_Microcystis_Microcystis_aeruginosa_A_NaRes975
GCA_001895325.1_ASM189532v1_genomic_prodigal_proteins.faa	c_Cyanobacteriia_o_Cyanobacteriales_f_Microcystaceae_g_Microcystis_Microcystis_panniformis_CHAOHU_1326
GCA_002025445.1_KWv02_genomic_prodigal_proteins.faa	c_Cyanobacteriia_o_Cyanobacteriales_f_Microcystaceae_g_Microcystis_Microcystis_aeruginosa_B_KW
GCA_002095975.1_ASM209597v1_genomic_prodigal_proteins.faa	c_Cyanobacteriia_o_Cyanobacteriales_f_Microcystaceae_g_Microcystis_Microcystis_aeruginosa_A_PCC_7806SL
GCA_002282945.1_ASM228294v1_genomic_prodigal_proteins.faa	c_Cyanobacteriia_o_Cyanobacteriales_f_Microcystaceae_g_Microcystis_Microcystis_aeruginosa_LE3_Microcystis_aeruginosa_A
GCA_002897275.1_ASM289727v1_genomic_prodigal_proteins.faa	c_Cyanobacteriia_o_Cyanobacteriales_f_Microcystaceae_g_Microcystis_Microcystis_aeruginosa_A_NIES-298
GCA_002933835.1_ASM293383v1_genomic_prodigal_proteins.faa	c_Cyanobacteriia_o_Cyanobacteriales_f_Microcystaceae_g_Microcystis_Microcystis_aeruginosa_C_NIES-87
GCA_003206555.1_ASM320655v1_genomic_prodigal_proteins.faa	c_Cyanobacteriia_o_Cyanobacteriales_f_Microcystaceae_g_Microcystis_Microcystis_aeruginosa_A_Sj
GCA_003206625.1_ASM320662v1_genomic_prodigal_proteins.faa	c_Cyanobacteriia_o_Cyanobacteriales_f_Microcystaceae_g_Microcystis_Microcystis_sp000297435_NIES-1211
GCA_000478825.2_ASM47882v2_genomic_prodigal_proteins.faa	c_Cyanobacteriia_o_Cyanobacteriales_f_Microcystaceae_g_Synechocystis_Synechocystis_sp000478825_PCC_6714
GCA_000009725.1_ASM972v1_genomic_prodigal_proteins.faa	c_Cyanobacteriia_o_Cyanobacteriales_f_Microcystaceae_g_Synechocystis_Synechocystis_sp000284455_PCC_6803
GCA_000270265.1_ASM27026v1_genomic_prodigal_proteins.faa	c_Cyanobacteriia_o_Cyanobacteriales_f_Microcystaceae_g_Synechocystis_Synechocystis_sp000284455_GT-S
GCA_000284135.1_ASM28413v1_genomic_prodigal_proteins.faa	c_Cyanobacteriia_o_Cyanobacteriales_f_Microcystaceae_g_Synechocystis_Synechocystis_sp._PCC_6803_substr._GT-I_Synechocystis_sp000284455
GCA_000284215.1_ASM28421v1_genomic_prodigal_proteins.faa	c_Cyanobacteriia_o_Cyanobacteriales_f_Microcystaceae_g_Synechocystis_Synechocystis_sp._PCC_6803_substr._PCC-N_Synechocystis_sp000284455
GCA_000284455.1_ASM28445v1_genomic_prodigal_proteins.faa	c_Cyanobacteriia_o_Cyanobacteriales_f_Microcystaceae_g_Synechocystis_Synechocystis_sp._PCC_6803_substr._PCC-P_Synechocystis_sp000284455
GCA_001318385.1_ASM131838v1_genomic_prodigal_proteins.faa	c_Cyanobacteriia_o_Cyanobacteriales_f_Microcystaceae_g_Synechocystis_Synechocystis_sp000284455_PCC_6803_substr._GT-G
GCA_003249015.1_ASM324901v1_genomic_prodigal_proteins.faa	c_Cyanobacteriia_o_Pseudanabaenales_f_Pseudanabaenaceae_g_Pseudanabaena_Pseudanabaena_sp._Pseudanabaena_sp003249015
GCA_003249035.1_ASM324903v1_genomic_prodigal_proteins.faa	c_Cyanobacteriia_o_Pseudanabaenales_f_Pseudanabaenaceae_g_Pseudanabaena_Pseudanabaena_sp._Pseudanabaena_sp003249035
GCA_000464665.1_NC15_1_genomic_prodigal_proteins.faa	c_Cyanobacteriia_o_Cyanobacteriales_f_Phormidiaceae_g_Planktothrix_Planktothrix_rubescens_NIVA-CYA_15
GCA_000464725.1_NC34_1_genomic_prodigal_proteins.faa	c_Cyanobacteriia_o_Cyanobacteriales_f_Phormidiaceae_g_Planktothrix_Planktothrix_rubescens_NIVA-CYA_34
GCA_000464825.1_NC56_3_1_genomic_prodigal_proteins.faa	c_Cyanobacteriia_o_Cyanobacteriales_f_Phormidiaceae_g_Planktothrix_Planktothrix_rubescens_NIVA-CYA_56/3
GCA_000710505.1_Plagard2.0_genomic_prodigal_proteins.faa	c_Cyanobacteriia_o_Cyanobacteriales_f_Phormidiaceae_g_Planktothrix_Planktothrix_agardhii_NIVA-CYA_126/8
GCA_000196515.1_ASM19651v1_genomic_prodigal_proteins.faa	c_Cyanobacteriia_o_Cyanobacteriales_f_Nostocaceae_g_Trichormus_B_Trichormus_B_azollae_0708
GCA_000317695.1_ASM31769v1_genomic_prodigal_proteins.faa	c_Cyanobacteriia_o_Cyanobacteriales_f_Nostocaceae_g_Anabaena_A_Anabaena_A_cylindrica_PCC_7122
GCA_002367955.1_ASM236795v1_genomic_prodigal_proteins.faa	c_Cyanobacteriia_o_Cyanobacteriales_f_Nostocaceae_g_Anabaena_A_Anabaena_A_cylindrica_NIES-19
GCA_000521175.1_Aflos454contigs199p_genomic_prodigal_proteins.faa	c_Cyanobacteriia_o_Cyanobacteriales_f_Nostocaceae_g_Aphanizomenon_A_Aphanizomenon_A_sp001277295_NIES-81
GCA_000789435.1_ASM78943v1_genomic_prodigal_proteins.faa	c_Cyanobacteriia_o_Cyanobacteriales_f_Nostocaceae_g_Aphanizomenon_A_Aphanizomenon_A_sp001277295_2012/KM1/D3
GCA_001593825.1_AFA_UKL13PB_8cells_genomic_prodigal_proteins.faa	c_Cyanobacteriia_o_Cyanobacteriales_f_Nostocaceae_g_UKL13-PB_Aphanizomenon_flos-aquae_UKL13-PB_UKL13-PB_sp001593825
GCA_001672095.1_ASM167209v1_genomic_prodigal_proteins.faa	c_Cyanobacteriia_o_Cyanobacteriales_f_Nostocaceae_g_UKL13-PB_Aphanizomenon_flos-aquae_MDT14a_UKL13-PB_sp001593825
GCA_001672165.1_ASM167216v1_genomic_prodigal_proteins.faa	c_Cyanobacteriia_o_Cyanobacteriales_f_Nostocaceae_g_UKL13-PB_Aphanizomenon_flos-aquae_LD13_UKL13-PB_sp001593825
GCA_003113895.1_ASM311389v1_genomic_prodigal_proteins.faa	c_Cyanobacteriia_o_Cyanobacteriales_f_Nostocaceae_g_Nostoc_Nostoc_commune_NIES-4072
GCA_000353285.1_ASM35328v1_genomic_prodigal_proteins.faa	c_Cyanobacteriia_o_Leptolyngbyales_f_Leptolyngbyaceae_g_Leptolyngbya_Leptolyngbya_boryana_PCC_6306
GCA_002142475.1_ASM214247v1_genomic_prodigal_proteins.faa	c_Cyanobacteriia_o_Leptolyngbyales_f_Leptolyngbyaceae_g_Leptolyngbya_Leptolyngbya_boryana_IAM_M-101
GCA_002142495.1_ASM214249v1_genomic_prodigal_proteins.faa	c_Cyanobacteriia_o_Leptolyngbyales_f_Leptolyngbyaceae_g_Leptolyngbya_Leptolyngbya_boryana_dg5
GCA_002368255.1_ASM236825v1_genomic_prodigal_proteins.faa	c_Cyanobacteriia_o_Leptolyngbyales_f_Leptolyngbyaceae_g_Leptolyngbya_Leptolyngbya_boryana_NIES-2135
GCA_000300115.1_Fremyella_diplosiphon-2.0.1_genomic_prodigal_proteins.faa	c_Cyanobacteriia_o_Cyanobacteriales_f_Nostocaceae_g_Aulosira_Aulosira_diplosiphon_UTEX_B_481
GCA_002368275.1_ASM236827v1_genomic_prodigal_proteins.faa	c_Cyanobacteriia_o_Cyanobacteriales_f_Nostocaceae_g_Aulosira_Aulosira_diplosiphon_NIES-3275
GCA_000014265.1_ASM1426v1_genomic_prodigal_proteins.faa	c_Cyanobacteriia_o_Cyanobacteriales_f_Phormidiaceae_g_Trichodesmium_Trichodesmium_erythraeum_IMS101
